status,homepro_name,homepro_brand,homepro_url,expected_twd_name,expected_twd_url,matched_twd_name,matched_twd_url,confidence
NOT_FOUND,เหล็กรัดท่อ FITT HC-003 3/4 นิ้ว,FITT,https://www.homepro.co.th/p/203877,คลิปรัดท่อชุบรุ้งทอง ORBIT รุ่น 1X ขนาด 28 - 41 มม. สีซิงค์รุ้ง,https://www.thaiwatsadu.com/th/sku/60260253,,,0
NOT_FOUND,ชุดประแจแหวนข้างปากตาย STANLEY STMT78092-8 14 ชิ้น/ชุด,STANLEY,https://www.homepro.co.th/p/1101232,ชุดประแจแหวนข้างปากตาย STANLEY รุ่น STMT78092-8 (แพ็ก 14 ชิ้น) สีเงิน,https://www.thaiwatsadu.com/th/sku/60289209,,,0
NOT_FOUND,ไขควงSTANLEY 65-200 2 ชิ้น/ชุด,STANLEY,https://www.homepro.co.th/p/1105961,ชุดไขควง STANLEY รุ่น STMT66670 (แพ็ก 2 ชิ้น) สีดำ - เหลือง,https://www.thaiwatsadu.com/th/sku/60013386,,,0
NOT_FOUND,ซิลิโคนมีกรด NEOBOND 300 มล. สีดำ,NEOBOND,https://www.homepro.co.th/p/1239170,ซิลิโคนยาแนว แห้งเร็ว NEOBOND รุ่น GN0002AF03F ขนาด 300 มล. สีดำ,https://www.thaiwatsadu.com/th/sku/60388768,,,0
NOT_FOUND,ซีเมนต์กันซึม SIKA SIKATOP-107 SEAL TH (A+B) 25 กก.,SIKA,https://www.homepro.co.th/p/135315,SIKA ซีเมนต์ทากันรั่วซึมยืดหยุ่นผสมสองส่วน รุ่น Topseal 107 ขนาด 25 กก. สีเทา,https://www.thaiwatsadu.com/th/sku/60257401,,,0
NOT_FOUND,ตะปูคอนกรีตขาว DEXZON 1 นิ้ว 1 กก.,DEXZON,https://www.homepro.co.th/p/1184696,ตะปูคอนกรีตขาว เบอร์ 12 x 1 นิ้ว เพชร (แพ็ก 1 กก.),https://www.thaiwatsadu.com/th/sku/60252935,,,0
NOT_FOUND,ถุงมือทอ DONGYANG เบอร์ 5 สีขาว แพ็ก 12 ชิ้น,DEXZON,https://www.homepro.co.th/p/42925,ถุงมือถักคอตตอน PARAGON รุ่น 75-656428 ขนาด 500 กรัม (แพ็ค 12 คู่) สีขาวขอบเขียว,https://www.thaiwatsadu.com/th/sku/60252538,,,0
NOT_FOUND,ถุงมือทอ PARAGON เบอร์7 1 โหล,PARAGON,https://www.homepro.co.th/p/42928,ถุงมือผ้าคอตตอน PARAGON รุ่น 75-646428 ขนาด 400 กรัม (แพ็ค 12 คู่) สีขาวขอบน้ำตาล,https://www.thaiwatsadu.com/th/sku/60252537,,,0
NOT_FOUND,น้ำยาประสานคอนกรีต LANKO 751 5 ลิตร,LANKO,https://www.homepro.co.th/p/16193,น้ำยาประสานคอนกรีต LANKO รุ่น 751 ขนาด 5 ลิตร สีใส,https://www.thaiwatsadu.com/th/sku/60009086,,,0
NOT_FOUND,น้ำยาเคลือบเงาใสกันซึม TOA-200 1 ลิตร,TOA,https://www.homepro.co.th/p/1083943,น้ำยาเคลือบเงาใสกันซึม (สูตรน้ำ) TOA รุ่น A-200 ขนาด 1 ลิตร สีใส,https://www.thaiwatsadu.com/th/sku/60278320,,,0
